Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
EXOC6B,5.4370716e-08,-14.859246253967285,-0.002534354092296464,0.45507255,0.49993587174510046,0.8612557698662724
TRA2A,5.4351542e-08,-14.859522819519043,-0.0031138135063863547,0.4547516,0.5000870846726859,0.8610219971903216
ZNF652,5.4344365e-08,-14.859626770019531,-0.003331610320647727,0.4546315,0.5001436918837006,0.8606256991645558
PDGFB,5.4328954e-08,-14.85984992980957,-0.0037991741237409496,0.4543737,0.5002652445031865,0.8603415465639328
SRGAP2D,5.4319003e-08,-14.859993934631348,-0.004100892646249824,0.4542073,0.5003437162015809,0.8599836725778605
CHD7,5.427062e-08,-14.860692977905273,-0.005565526268759789,0.45339853,0.5007254515533703,0.8601471551869858
DENR,5.4261452e-08,-14.860825538635254,-0.005843267160340806,0.4532453,0.500797822927222,0.8597793287211631
NF1,5.4242186e-08,-14.861104965209961,-0.006428720982162661,0.4529235,0.5009498874552143,0.859548663380845
ALPK1,5.4164644e-08,-14.862228393554688,-0.008782525084914011,0.45162952,0.5015621356717463,0.8601074109433775
LRP1,5.4159727e-08,-14.862298965454102,-0.008930387142302466,0.45154753,0.5016009702070834,0.8596827593326426
KAT6B,5.413402e-08,-14.862671852111816,-0.009711658283368492,0.45111895,0.5018040631579382,0.8595399506489569
STRBP,5.412316e-08,-14.86283016204834,-0.010043348844537187,0.45093793,0.501889884128589,0.859196544363888
LRRK1,5.407936e-08,-14.863465309143066,-0.011374107361033281,0.45020843,0.5022359930265985,0.859298868342544
BICD1,5.4071705e-08,-14.863576889038086,-0.011607889262579892,0.45008096,0.5022965097882923,0.8589127212961056
GRAMD1A,5.4053565e-08,-14.863840103149414,-0.012159374773920616,0.449779,0.5024399205828782,0.8586686797660692
UBA2,5.3988995e-08,-14.864778518676758,-0.014125540510004935,0.44870508,0.5029505348454171,0.8590521087484898
ILRUN,5.3981942e-08,-14.86488151550293,-0.014341339188355654,0.4485879,0.5030063046602989,0.8586586577278482
DDX10,5.3973984e-08,-14.864996910095215,-0.014583113633544883,0.4484556,0.503069278229324,0.8582779442673117
SMIM14,5.3919084e-08,-14.865796089172363,-0.016257551526673603,0.44754377,0.5035036925691441,0.8585310121590917
ATP6V1C1,5.3829158e-08,-14.867106437683105,-0.019002990267913293,0.4460522,0.5042156913249023,0.859256836834771
ADAR,5.379014e-08,-14.86767578125,-0.020195877406574206,0.44540578,0.5045247888344548,0.8592956250239494
CENPP,5.3788742e-08,-14.867696762084961,-0.02023983639660861,0.44538265,0.5045358533774966,0.8588270538774063
PPP2R5C,5.377421e-08,-14.867908477783203,-0.020683422568773976,0.44514206,0.504650986331836,0.8585360600804081
RABGEF1,5.3761745e-08,-14.868090629577637,-0.021065066527709043,0.44493568,0.5047497829368706,0.8582176195997443
UBE2D2,5.3759454e-08,-14.868124008178711,-0.02113500128458196,0.44489777,0.5047679337247082,0.8577624966635613
NUFIP2,5.3748487e-08,-14.868284225463867,-0.021470688117571964,0.44471624,0.5048548646599177,0.8574247022322654
BRD4,5.3747083e-08,-14.868304252624512,-0.021512648971695716,0.444693,0.5048659986946976,0.8569586323997668
P4HA1,5.367952e-08,-14.869292259216309,-0.023582717775134085,0.44357574,0.5054016280899155,0.8573828637070867
MPRIP,5.3661065e-08,-14.869562149047852,-0.024148190237849393,0.44327077,0.5055480027120574,0.8571466418863751
PCNX4,5.3582763e-08,-14.870708465576172,-0.026549949602456456,0.44197807,0.5061692685524418,0.8577154008615911
PTAR1,5.357722e-08,-14.870789527893066,-0.026719791154862116,0.44188666,0.5062132461654071,0.8573058418410759
MRPL3,5.3574084e-08,-14.87083625793457,-0.0268176998144842,0.4418349,0.5062381558607612,0.8568644702414802
GRB2,5.357023e-08,-14.870892524719238,-0.02693558983321283,0.44177133,0.5062687473287182,0.8564332078542747
URGCP,5.3562776e-08,-14.871001243591309,-0.02716337732702748,0.4416484,0.506327917047255,0.856050748765528
SREK1,5.3543975e-08,-14.87127685546875,-0.027740838605206715,0.44133842,0.5064771635259776,0.855820927782353
SON,5.353642e-08,-14.87138843536377,-0.027974620506753325,0.4412139,0.5065371359324775,0.855440599287206
MT-ATP6,5.353482e-08,-14.871411323547363,-0.028022575768609042,0.4411875,0.5065498554395945,0.8549809427301592
FGD4,5.3427506e-08,-14.872986793518066,-0.03132349629301077,0.43942052,0.5074022777330253,0.8559382998745413
USO1,5.3370407e-08,-14.873826026916504,-0.03308185589438699,0.43848175,0.507856162593001,0.8562226651357282
PHACTR1,5.3359308e-08,-14.87398910522461,-0.033423537135108955,0.43829942,0.5079443981712879,0.8558905889455558
NAP1L1,5.332743e-08,-14.874458312988281,-0.03440662000315112,0.43777585,0.5081979157903297,0.8558372308006619
LINC01736,5.330219e-08,-14.87483024597168,-0.03518589300830648,0.4373616,0.5083986562958442,0.8556951023801618
APPL1,5.3274942e-08,-14.875231742858887,-0.03602710822669215,0.4369145,0.5086154650067526,0.855580162828063
ZXDC,5.3262745e-08,-14.875411987304688,-0.03640475591380591,0.4367145,0.5087125038987202,0.8552639911484926
JAZF1,5.3227755e-08,-14.875926971435547,-0.0374837493055595,0.4361409,0.5089909864759027,0.8552530517436641
SH2B3,5.3226998e-08,-14.875938415527344,-0.03750772693648736,0.43612847,0.5089970229101604,0.8547845919157198
MEMO1,5.310836e-08,-14.877690315246582,-0.04117830260436022,0.43418646,0.509941834364604,0.8558923070068102
USP10,5.309484e-08,-14.877890586853027,-0.04159791114559772,0.43396544,0.5100495524540463,0.8555945818415834
VCL,5.308332e-08,-14.878060340881348,-0.04195357933769428,0.43377712,0.5101413675573448,0.8552705273964201
TIAL1,5.3048417e-08,-14.87857723236084,-0.043036569001269176,0.43320692,0.5104195444989237,0.8552591027589447
RPL23A,5.3034416e-08,-14.8787841796875,-0.04347016449388127,0.43297827,0.5105311623181058,0.8549687601097296
ADCY7,5.3009433e-08,-14.879154205322266,-0.04424544122721533,0.43257043,0.5107303665130487,0.8548253373706968
ERI3,5.3000303e-08,-14.879288673400879,-0.04452717839061766,0.43242145,0.5108031674548925,0.8544706273869189
STK38,5.299057e-08,-14.879433631896973,-0.04483089504903719,0.43226263,0.510880794004685,0.8541243803944623
LINC00513,5.2956796e-08,-14.87993335723877,-0.0458779182662203,0.4317118,0.5111501907791953,0.8540989546371744
SYK,5.294888e-08,-14.880050659179688,-0.04612368898323084,0.43158275,0.511213337755308,0.8537291188668221
ZFPM2-AS1,5.2864216e-08,-14.881307601928711,-0.04875723211347386,0.43020365,0.5118890389723281,0.8543820945250036
KDM1B,5.281055e-08,-14.882104873657227,-0.05042767373478127,0.42933062,0.5123175870792975,0.8546220560450094
REL,5.2790057e-08,-14.88240909576416,-0.05106507909028015,0.42899752,0.5124812619351229,0.8544201483707243
BIN1,5.2782028e-08,-14.882528305053711,-0.051314846079112,0.428867,0.5125454123258166,0.8540526276456278
PAQR3,5.2780585e-08,-14.882550239562988,-0.05136080320505706,0.4288436,0.5125569283504283,0.8535978590342038
LPXN,5.277853e-08,-14.882580757141113,-0.05142474355419801,0.42881024,0.5125733240768404,0.8531517168910694
UBR5,5.274908e-08,-14.883018493652344,-0.052341887937188566,0.42833176,0.5128086642702313,0.8530702890659446
METTL16,5.2651757e-08,-14.884468078613281,-0.05537905452138386,0.4267527,0.5135866725902223,0.8538911935973723
EDA,5.264481e-08,-14.88457202911377,-0.05559685133564523,0.4266401,0.5136422254858615,0.8535106969452216
UBE2E3,5.262433e-08,-14.88487720489502,-0.056236254827054764,0.42630816,0.5138060630100008,0.853310456609304
RYBP,5.2559002e-08,-14.885851860046387,-0.05827834972774396,0.4252504,0.5143287500114911,0.8537060723365515
PSPC1,5.2515553e-08,-14.88650131225586,-0.05963908028289988,0.4245476,0.5146765522320778,0.8538111294905834
TMBIM6,5.2506433e-08,-14.886637687683105,-0.05992481371812351,0.42440018,0.514749565747175,0.8534604678493216
EIF4A1,5.2502333e-08,-14.886698722839355,-0.06005269441640542,0.4243339,0.5147823959830229,0.8530436059332147
BANP,5.24884e-08,-14.886907577514648,-0.06049028618083882,0.42410868,0.5148939781746277,0.852757631623652
XPO4,5.2447e-08,-14.887526512145996,-0.06178707638685378,0.42343995,0.5152255479829351,0.8528361111399824
UBE2K,5.2439646e-08,-14.887636184692383,-0.062016862016579084,0.4233212,0.5152844712906126,0.8524634500237753
ATP6V1H,5.2422696e-08,-14.887889862060547,-0.06254836616881326,0.4230476,0.5154202540771552,0.8522182823611806
TPTEP2,5.2402434e-08,-14.88819408416748,-0.06318577152431214,0.42272064,0.5155826097959102,0.852017297355466
HLCS,5.2371387e-08,-14.88865852355957,-0.06415886371280102,0.42221987,0.5158314443610683,0.8519593640768113
HERC3,5.234065e-08,-14.889119148254395,-0.0651239633576473,0.4217244,0.5160778495661507,0.8518974843498449
FOXJ3,5.2286037e-08,-14.889939308166504,-0.06684236024081042,0.42084476,0.5165158244285275,0.8521517257339258
ACYP2,5.2254954e-08,-14.890405654907227,-0.06781944870112061,0.4203446,0.5167651500639776,0.8520946238142839
ALOX5AP,5.2192167e-08,-14.891348838806152,-0.06979560511675821,0.41933507,0.5172690193469323,0.8524570714223744
MAN1A1,5.2165596e-08,-14.891748428344727,-0.07063282406332257,0.4189082,0.5174823302411635,0.852340545034979
ENG,5.2152707e-08,-14.891942977905273,-0.07104044378909614,0.41870123,0.5175858168975884,0.8520433551890636
NDUFV3,5.2102436e-08,-14.892699241638184,-0.0726249655662454,0.41789442,0.5179895604125538,0.8522404993410494
GOLGB1,5.206575e-08,-14.8932523727417,-0.07378388439442518,0.41730613,0.5182843052613172,0.8522581918297056
SLC25A12,5.1998953e-08,-14.894259452819824,-0.07589391591607664,0.41623607,0.518821171053913,0.8526737866006533
MBP,5.1933167e-08,-14.89525318145752,-0.07797597353497894,0.41518354,0.5193501991310256,0.8530760523219528
RPS10,5.1877855e-08,-14.896089553833008,-0.0797283387286232,0.41429964,0.5197952072902833,0.8533399436970132
PGCKA1,5.184691e-08,-14.896557807922363,-0.0807094234607547,0.41380554,0.520044253766172,0.8532820150641237
ARHGEF11,5.184108e-08,-14.896646499633789,-0.0808952501004456,0.41371247,0.5200911903850232,0.8528927116641828
MAN1A2,5.181126e-08,-14.89709758758545,-0.08184036838618532,0.41323665,0.5203312654563154,0.8528203864742777
CD302,5.1790366e-08,-14.897414207458496,-0.08250374950852271,0.41290343,0.5204995065051443,0.8526304688984377
NSD3,5.1766005e-08,-14.897783279418945,-0.08327702810594612,0.41251504,0.5206957207329139,0.852486556420881
SERTAD2,5.1762125e-08,-14.897842407226562,-0.08340091253240671,0.41245323,0.520726959616669,0.8520728494054655
INTS6,5.1750202e-08,-14.898022651672363,-0.08377856021952047,0.4122632,0.5208230165473129,0.8517655981790115
NPEPPS,5.169598e-08,-14.898845672607422,-0.08550295151041556,0.4113998,0.5212598701033091,0.8520157244989274
RGL1,5.1633645e-08,-14.899792671203613,-0.08748710046969577,0.41040823,0.5217623773363825,0.8523728330900837
ANXA5,5.1632338e-08,-14.899811744689941,-0.08752706318790887,0.4103875,0.5217728981689482,0.8519262608297137
SF1,5.162182e-08,-14.899971961975098,-0.08786275002089887,0.41022032,0.5218576982818935,0.851601388006505
NUMB,5.159538e-08,-14.900374412536621,-0.0887059633751952,0.40980014,0.5220709627797648,0.8514863909250403
STARD13,5.1590597e-08,-14.900446891784668,-0.08885782170440495,0.4097242,0.522109520818955,0.8510867311122673
AKAP11,5.1581573e-08,-14.90058422088623,-0.08914555327553925,0.40958086,0.522182322685569,0.8507432955371295
TMEM144,5.158062e-08,-14.900598526000977,-0.08917552531419908,0.40956575,0.5221899974420028,0.8502941846573252
SNX6,5.1556047e-08,-14.900972366333008,-0.08995879459117576,0.4091756,0.5223882327161896,0.8501556867577468
MTX2,5.1551464e-08,-14.901041984558105,-0.09010465851265355,0.40910286,0.5224252111860871,0.8497550454034946
FKBP15,5.150617e-08,-14.901731491088867,-0.09154931077605698,0.4083843,0.5227907154466098,0.8498889149811897
MIR31HG,5.147825e-08,-14.9021577835083,-0.09244247752811967,0.40794164,0.5230161010208564,0.8497949751833189
SNX24,5.147669e-08,-14.902180671691895,-0.09249043278997537,0.40791693,0.5230286856824875,0.849355565872914
ZNF397,5.147458e-08,-14.902213096618652,-0.09255836941093765,0.4078835,0.5230457190947747,0.8489238523544721
STAG1,5.14739e-08,-14.902223587036133,-0.09258034890595485,0.40787274,0.5230511997510593,0.8484738651096914
PDXDC1,5.142298e-08,-14.902999877929688,-0.09420683153722785,0.40706617,0.5234623720376552,0.8486821061507311
MAP2K1,5.1377768e-08,-14.903690338134766,-0.09565348193654193,0.40635067,0.5238275957947368,0.848815666835856
NUTM2A-AS1,5.1344788e-08,-14.904193878173828,-0.09670849769736765,0.40582916,0.5240940858623157,0.848789180611338
EFCAB13,5.134095e-08,-14.904253005981445,-0.09683238212382825,0.4057685,0.5241250922441492,0.8483815543822502
CBFB,5.1288232e-08,-14.905058860778809,-0.09852080696833156,0.40493563,0.5245512379957642,0.8486136200675409
COPA,5.1185207e-08,-14.906636238098145,-0.1018257237645546,0.40331042,0.5253845523421381,0.8495037939540713
EMSY,5.1155574e-08,-14.90709114074707,-0.10277883459393693,0.4028436,0.5256243482683296,0.8494338552252326
TSPAN14,5.1150593e-08,-14.907167434692383,-0.1029386854667893,0.40276513,0.5256646752852412,0.8490418140640521
EML4,5.1079834e-08,-14.90825366973877,-0.10521456226902512,0.40165156,0.5262375522092159,0.8495098946637207
TPM3,5.1060816e-08,-14.90854549407959,-0.10582599185768549,0.40135255,0.5263915668632049,0.8493016624497193
NR3C1,5.1008175e-08,-14.909355163574219,-0.10752240924583141,0.40052545,0.526818016977481,0.8495329763296188
ACBD6,5.0980322e-08,-14.909783363342285,-0.10841957226971541,0.40008813,0.5270437456441065,0.8494405374210331
FOXO1,5.0923692e-08,-14.91065502166748,-0.1102458684920539,0.39919978,0.5275028113939602,0.8497240670924715
KANTR,5.0887582e-08,-14.911211967468262,-0.1114127798638763,0.3986338,0.5277956600271612,0.8497396865566044
HAVCR2,5.0881866e-08,-14.911299705505371,-0.11159660836765654,0.39854425,0.5278420249426456,0.8493586685538229
KCNK13,5.087182e-08,-14.911455154418945,-0.11192230452109327,0.3983869,0.5279235090658516,0.8490345394997968
GTDC1,5.0859086e-08,-14.911651611328125,-0.11233392051868815,0.3981875,0.5280268009200129,0.8487458112270801
TAPT1,5.0842452e-08,-14.911908149719238,-0.11287141907865429,0.39792708,0.5281617476592833,0.8485082466410647
ASXL2,5.0829993e-08,-14.912099838256836,-0.11327304439669592,0.39773205,0.5282628514295715,0.8482165955806015
SNX3,5.0822127e-08,-14.912221908569336,-0.11352880579325973,0.39760897,0.5283266771142574,0.8478654320961959
RPL14,5.0749957e-08,-14.913336753845215,-0.11586462667281518,0.39648053,0.5289124778470788,0.848351868529708
SCFD1,5.0740706e-08,-14.913479804992676,-0.1161643470594134,0.39633602,0.528987581669627,0.8480190879223026
EIF3E,5.0722978e-08,-14.913753509521484,-0.11673781206577133,0.3960591,0.5291315544131926,0.8477970073646508
ATP2B1,5.069985e-08,-14.914111137390137,-0.11748711303226687,0.395698,0.5293193885532115,0.8476454029072507
NKTR,5.059814e-08,-14.91568660736084,-0.1207880335566686,0.39411196,0.5301458609157372,0.8485161219243346
PHAF1,5.056026e-08,-14.916274070739746,-0.12201888527763195,0.39352208,0.5304538308475744,0.8485564746127775
SRSF7,5.0534396e-08,-14.916675567626953,-0.12286010049601763,0.39311957,0.5306641626448025,0.8484406777288505
CDC14A,5.049738e-08,-14.917250633239746,-0.12406497645014247,0.39254388,0.530965251227844,0.8484700313816612
FCGR2A,5.049129e-08,-14.91734504699707,-0.12426279190529729,0.39244923,0.5310147840644588,0.8480975875345613
USP12,5.0445998e-08,-14.918048858642578,-0.12573741620736054,0.39174542,0.5313833598335296,0.8482348206704373
KIF9-AS1,5.0432572e-08,-14.918257713317871,-0.12617500797179393,0.39153692,0.531492635134439,0.8479582126732863
EIF4G3,5.040024e-08,-14.918761253356934,-0.12723002373261966,0.39103505,0.5317558367021286,0.8479273464097172
THOC2,5.0383616e-08,-14.91901969909668,-0.1277715185644071,0.39077714,0.5318911862070148,0.8476927508270056
UBR1,5.0362075e-08,-14.919355392456055,-0.1284748624049576,0.39044312,0.5320665729033296,0.8475221790248897
RALGPS1,5.0313645e-08,-14.920109748840332,-0.13005538791028554,0.38969252,0.5324610731053151,0.8477006262010878
CFDP1,5.0280686e-08,-14.920623779296875,-0.1311323831661285,0.38918215,0.5327296117245569,0.84767845428706
RPL21,5.0209614e-08,-14.921732902526855,-0.13345621523022,0.38808268,0.5333089504342627,0.8481505883694873
TACC1,5.0204218e-08,-14.921817779541016,-0.1336340493262683,0.38799927,0.5333529514045108,0.8477712961678691
PRDM1,5.017717e-08,-14.922240257263184,-0.13451922353468837,0.38758132,0.5335735110419672,0.8476728992254862
B3GNT5,5.0102752e-08,-14.923404693603516,-0.13695894748159787,0.38643253,0.5341806024150386,0.848188353358482
WDR7,5.0098713e-08,-14.923467636108398,-0.1370908244517011,0.3863702,0.5342135701330798,0.8477921332466274
KPNA1,5.0098606e-08,-14.923469543457031,-0.1370948207235224,0.3863686,0.5342144215720375,0.8473453906647381
KCNIP1,5.008923e-08,-14.923616409301758,-0.13740253365376323,0.38622397,0.5342909507464195,0.8470190930744875
CD86,5.0044715e-08,-14.92431354522705,-0.1388631710044519,0.3855378,0.5346542975989381,0.8471475961427736
SMC5,5.0007014e-08,-14.924904823303223,-0.14010201526905786,0.38495713,0.5349621290669093,0.8471880471397334
TMEM243,4.9989918e-08,-14.925172805786133,-0.14066349145995186,0.38469398,0.5351017418306747,0.8469621979081513
OSBPL6,4.989723e-08,-14.926628112792969,-0.14371264685961108,0.38326874,0.535859030866478,0.8477137330681606
TXLNGY,4.9863075e-08,-14.927165031433105,-0.14483759737730972,0.38274422,0.5361382216074644,0.84770853690411
CACNA1D,4.9843354e-08,-14.927475929260254,-0.1454889896841832,0.38244152,0.5362994636214663,0.8475169511995895
MAPK8IP3,4.9831403e-08,-14.927663803100586,-0.1458826224585822,0.38225815,0.5363971851899422,0.8472252382921139
WDR70,4.977493e-08,-14.928552627563477,-0.14774488512731246,0.3813922,0.5368590889802126,0.8475087459387786
RAB8B,4.9734755e-08,-14.92918586730957,-0.14907164737198725,0.3807768,0.5371878029677812,0.8475818068908052
HEATR5A,4.9720033e-08,-14.929418563842773,-0.149559192534187,0.38055137,0.5373083011780637,0.8473264381688751
ZDHHC17,4.967379e-08,-14.930148124694824,-0.15108776650583794,0.37984386,0.5376868112089841,0.8474780044318073
CMC1,4.946847e-08,-14.933396339416504,-0.15789341741752816,0.37671027,0.5393691262023832,0.8496833321434918
GPX1,4.9466614e-08,-14.933425903320312,-0.15795535963075846,0.376682,0.539384337784965,0.8492614888209233
HP1BP3,4.937505e-08,-14.9348783493042,-0.16099852062268571,0.37528878,0.5401354469470541,0.849998152222396
CMTR2,4.9320363e-08,-14.935748100280762,-0.16282082057320288,0.37445793,0.5405842878746834,0.8502586204989124
MSRA,4.93163e-08,-14.935811996459961,-0.16295469567921675,0.37439623,0.5406176413495822,0.8498656582975884
KLC1,4.931087e-08,-14.935898780822754,-0.16313652604708634,0.3743138,0.5406622152216197,0.8494907371099899
GASK1B-AS1,4.9289607e-08,-14.936236381530762,-0.16384386615945815,0.37399107,0.5408367886265504,0.8493203572309146
PTGES3,4.9271232e-08,-14.936529159545898,-0.16445729388402916,0.3737123,0.5409876670074991,0.8491129647957661
DGLUCY,4.9240153e-08,-14.937024116516113,-0.165494326421659,0.37324095,0.541242952260343,0.8490695764418659
CYRIA,4.9208495e-08,-14.937528610229492,-0.16655134031839539,0.3727612,0.5415030166778246,0.8490337267764637
ELP3,4.9163823e-08,-14.938240051269531,-0.16804194970774386,0.3720847,0.5418701113862143,0.8491656419164644
GLUL,4.9161525e-08,-14.938277244567871,-0.16811987700825942,0.3720499,0.5418890129996146,0.8487520501105653
ABI1,4.9136258e-08,-14.938680648803711,-0.1689650884984664,0.3716676,0.5420966869591386,0.8486344066585159
VASH1,4.912508e-08,-14.938858985900879,-0.16933873991375883,0.3714985,0.5421885907302003,0.848335745975668
ARIH1,4.9110106e-08,-14.93909740447998,-0.16983827389142253,0.37127203,0.5423117193490959,0.8480862270800609
FTO,4.9063424e-08,-14.93984317779541,-0.17140081617355457,0.37056655,0.5426956133997638,0.8482445499024432
PARD3B,4.9055394e-08,-14.939971923828125,-0.17167056452149299,0.37044528,0.542761651710677,0.8479061513710264
ITGAM,4.904489e-08,-14.940139770507812,-0.17202223644176823,0.37028664,0.5428480643287338,0.8475999172999636
RCBTB1,4.9043273e-08,-14.940165519714355,-0.17207618611135592,0.3702622,0.5428613783148324,0.8471799252848736
ADRB2,4.902788e-08,-14.940411567687988,-0.17259170517630484,0.37002984,0.5429880049263212,0.8469371116340383
SPPL3,4.899735e-08,-14.940899848937988,-0.1736147507625601,0.36956915,0.5432392105789602,0.8468887641285504
EHBP1,4.897784e-08,-14.94121265411377,-0.17427013934125488,0.36927485,0.543399800003219,0.846699273006054
MARK3,4.8888392e-08,-14.942646026611328,-0.17727333761496902,0.36792728,0.5441362498109508,0.8474067907019529
MSR1,4.8886715e-08,-14.942672729492188,-0.17732928542046736,0.36790207,0.5441500461965467,0.8469887389190024
SENP7,4.8874803e-08,-14.942863464355469,-0.17772891260259832,0.3677228,0.5442481561674347,0.8467022896104053
FTH1,4.8868735e-08,-14.942960739135742,-0.1779327224654851,0.3676315,0.5442981452924922,0.8463413129651653
AHCTF1,4.885251e-08,-14.943221092224121,-0.17847821356909388,0.3673874,0.5444318067404581,0.8461107467778948
OSBPL11,4.8825328e-08,-14.943657875061035,-0.17939335981617377,0.36697868,0.5446557726475821,0.8460206903288789
AUTS2,4.8792018e-08,-14.944192886352539,-0.1805143140620511,0.36647815,0.5449302672915208,0.8460091733791278
RABGAP1,4.8742844e-08,-14.94498348236084,-0.18217076873198393,0.36573982,0.5453356373148447,0.8462007484911318
RBM41,4.869902e-08,-14.945688247680664,-0.18364739116995782,0.36508247,0.545697020345308,0.8463239059722322
PPP6R2,4.8655153e-08,-14.946394920349121,-0.18512800987975303,0.36442503,0.5460588970138267,0.8464477014145113
BTRC,4.8645546e-08,-14.946549415588379,-0.1854517078972791,0.36428115,0.5461381558956766,0.8461335084372357
RPL13A,4.8642736e-08,-14.946595191955566,-0.18554761842099055,0.36423907,0.5461613400355503,0.845732807764028
RPL37,4.8633975e-08,-14.946736335754395,-0.18584334253576745,0.36410785,0.5462336462218996,0.8454085468344099
LYPLAL1,4.859734e-08,-14.947327613830566,-0.18708218680037342,0.3635595,0.546535987540855,0.8454404632010855
ZNF562,4.854499e-08,-14.948172569274902,-0.18885253521721357,0.36277667,0.5469681753104929,0.8456731036098862
GLUD1,4.850219e-08,-14.948863983154297,-0.1903011837524383,0.36213726,0.5473216464783032,0.8457838625547826
YLPM1,4.8493256e-08,-14.949007987976074,-0.19060290227494717,0.36200383,0.547395458661809,0.8454625689367415
SRPK2,4.8406008e-08,-14.950419425964355,-0.19356014342271627,0.3607024,0.5481164016370468,0.846140597383116
SUMF1,4.8396853e-08,-14.950568199157715,-0.1938718526247784,0.360566,0.5481920669649751,0.8458223100061133
STIM2,4.8393026e-08,-14.950630187988281,-0.19400173145897098,0.36050895,0.5482237143031857,0.8454364679464853
SUSD6,4.834125e-08,-14.951469421386719,-0.1957600910603472,0.35973796,0.5486518004398169,0.845662071453462
STAT5B,4.8338137e-08,-14.951519966125488,-0.1958659922636119,0.35969162,0.548677551810203,0.8452676247343014
CANX,4.8322562e-08,-14.951772689819336,-0.19639549827993544,0.35945985,0.548806375642456,0.8450322900477222
TJP1,4.8307136e-08,-14.952022552490234,-0.19691900988852698,0.3592304,0.5489339630524139,0.8447952939078432
FNIP2,4.8299096e-08,-14.952153205871582,-0.1971927545082867,0.35911083,0.5490004716503685,0.8444645901705565
RCSD1,4.827135e-08,-14.952603340148926,-0.19813587465811575,0.35869837,0.549230018655649,0.8443848801155751
PCBP2,4.8225147e-08,-14.953354835510254,-0.19971040575571172,0.35801202,0.5496123866053403,0.8445400779327323
CSGALNACT1,4.818488e-08,-14.954009056091309,-0.2010811269904209,0.35741442,0.5499457162831407,0.8446198027460109
SLC23A2,4.813987e-08,-14.954741477966309,-0.2026156953698038,0.35674703,0.5503184250499658,0.8447598944117377
NCOA5,4.8097316e-08,-14.955434799194336,-0.20406834017684986,0.3561166,0.5506709308886464,0.8448688464196462
CMIP,4.8094197e-08,-14.955486297607422,-0.2041762395160252,0.3560704,0.550696776400156,0.8444767634015677
MKLN1,4.808725e-08,-14.955598831176758,-0.20441201955348245,0.35596758,0.5507543116690605,0.8441336513375132
EOLA2-DT,4.8017235e-08,-14.956741333007812,-0.2068057863744469,0.3549317,0.5513345964052052,0.8445916915834716
MYO1F,4.8003624e-08,-14.956963539123535,-0.20727135204162947,0.35473052,0.551447437383497,0.84433355081014
FBXW11,4.793829e-08,-14.958030700683594,-0.2095072661256522,0.35376558,0.5519892294026869,0.8447321149604606
TLR2,4.7938055e-08,-14.95803451538086,-0.20951525866929482,0.35376212,0.5519911722675533,0.8443045402522568
C1QA,4.7881603e-08,-14.958958625793457,-0.2114514523667193,0.3529294,0.5524595262433145,0.844590442310844
DNAJC15,4.78694e-08,-14.959157943725586,-0.21186906277204617,0.35274953,0.5525608013506103,0.8443151552205608
AIDA,4.786893e-08,-14.959165573120117,-0.2118850478593314,0.3527426,0.55256469466282,0.8438914242662203
BRWD3,4.7865385e-08,-14.959223747253418,-0.21200693414988134,0.35269037,0.5525941143327235,0.8435070890704494
WASHC4,4.785266e-08,-14.959432601928711,-0.21244452591431476,0.35250285,0.552699733914904,0.8432394008533945
MDM4,4.7850836e-08,-14.95946216583252,-0.21250646812754503,0.352476,0.5527148615072099,0.8428339935889925
SPNS2,4.7849635e-08,-14.959482192993164,-0.21254842898166879,0.35245833,0.5527248182723483,0.8424211171332237
ABCD3,4.7822343e-08,-14.959929466247559,-0.2134855547237659,0.35205638,0.5529513629198871,0.8423385990469956
PGGT1B,4.7806633e-08,-14.960186958312988,-0.2140250514196427,0.35182512,0.5530817889158017,0.8421098166089909
NRP2,4.77799e-08,-14.960625648498535,-0.2149441939385439,0.35143173,0.5533037807496979,0.8420206115769997
TRIM36,4.773776e-08,-14.96131706237793,-0.21639284247376864,0.35081214,0.553653758616506,0.8421261680730535
ZC3H13,4.77363e-08,-14.96134090423584,-0.216442795871535,0.35079065,0.553665903384688,0.8417180223188697
NOTCH2,4.7653373e-08,-14.962703704833984,-0.2192981320878607,0.34957293,0.55435498546863,0.8423388918437259
IPO8,4.7652975e-08,-14.9627103805542,-0.21931211903923528,0.3495671,0.5543582948056849,0.8419176329513464
UTY,4.7610147e-08,-14.963415145874023,-0.22078874147720917,0.34893903,0.5547143339583732,0.8420322287349914
EYA3,4.755568e-08,-14.964311599731445,-0.22266698923322467,0.34814113,0.5551672799498808,0.842293734645901
FGD3,4.7553073e-08,-14.964354515075684,-0.22275690534920414,0.34810293,0.5551889863951324,0.8419010349529016
BRAF,4.7539675e-08,-14.96457576751709,-0.22322047288047606,0.3479068,0.5553004392297591,0.8416447566305592
CD53,4.747417e-08,-14.965656280517578,-0.22548436086724793,0.3469487,0.5558454926022955,0.8420455948003478
WDR43,4.7447717e-08,-14.966093063354492,-0.22639950711432785,0.34656218,0.556065679533619,0.841954139394748
CSPP1,4.7440608e-08,-14.96621036529541,-0.2266452778313384,0.34645832,0.556124871282736,0.8416191319815889
CDK6,4.7359713e-08,-14.967548370361328,-0.22944866251398707,0.3452778,0.5567985109134606,0.8422138766387577
ITGAX,4.726774e-08,-14.969071388244629,-0.23263968556330278,0.343938,0.5575649097496996,0.84294825902209
