Gene,Distance,boxcox-transformed distance,Z,FC,p-value,adjusted p-value
RPL24,6.524787e-08,-31.883352279663086,0.2365501582644535,0.6636213,0.4152843895645171,0.8721262792743987
SLC11A2,6.51972e-08,-31.88591766357422,0.23514858738571048,0.66259104,0.4156466962886658,0.8722767381554448
GGTA1,6.516402e-08,-31.887598037719727,0.23423053240863048,0.6619169,0.41588401604094016,0.8721648722144384
WDR37,6.5154666e-08,-31.888072967529297,0.23397105943553975,0.66172683,0.41595096769942463,0.8716961271410428
OFD1,6.511596e-08,-31.890033721923828,0.23289982161892425,0.6609409,0.416227971718129,0.8716679296064933
DYNC1H1,6.4999995e-08,-31.89592170715332,0.22968298198867912,0.6585888,0.417058582994404,0.8727983316361272
ACER3,6.496777e-08,-31.897558212280273,0.22878889439465566,0.657936,0.41728956805357054,0.8726731663615088
TNRC6B,6.496617e-08,-31.897640228271484,0.2287440858089412,0.6579036,0.41730102418678283,0.8720893966466122
UBASH3B,6.4906324e-08,-31.900684356689453,0.22708095783684168,0.656692,0.4177302165897796,0.8723788308879113
PPP4R3B,6.488283e-08,-31.901880264282227,0.22642758613351685,0.65621674,0.4178987619794461,0.8721239114744908
PDK3,6.481955e-08,-31.90510368347168,0.22466650450892525,0.6549373,0.4183529676321456,0.8724650839917087
SH3KBP1,6.480682e-08,-31.905752182006836,0.22431220406374114,0.6546801,0.41844438411033524,0.8720497199410527
LINC01473,6.4730926e-08,-31.909624099731445,0.2221968219939654,0.65314764,0.41898955982911457,0.8725799230028957
PDE8A,6.470653e-08,-31.910869598388672,0.22151635672718534,0.6526555,0.41916487231222666,0.8723396545138642
DMTF1,6.469688e-08,-31.911361694335938,0.22124750521289857,0.65246063,0.41923430985308296,0.8718795314408191
FNDC3B,6.467584e-08,-31.91243553161621,0.220660825358079,0.6520364,0.4193855428716714,0.871590037505461
NSMAF,6.467251e-08,-31.91260528564453,0.2205680820062514,0.6519693,0.4194094773067879,0.8710365684412944
MRPS31,6.466661e-08,-31.91290855407715,0.22040239444512116,0.6518503,0.4194519308621566,0.8705222991129543
USP10,6.461534e-08,-31.91552734375,0.2189716458826571,0.65081716,0.4198206764728891,0.8706854527264272
ZNRF2,6.460814e-08,-31.915897369384766,0.21876948621687559,0.650672,0.41987251784200796,0.8701915925717306
SLC35F5,6.4573946e-08,-31.917646408081055,0.21781391707501135,0.6499835,0.4201185697550194,0.8701006403276833
HCG22,6.446475e-08,-31.92323875427246,0.21475859676536485,0.64778715,0.4209049425471082,0.8711280914371529
ADAP2,6.443275e-08,-31.92487907409668,0.21386242505107564,0.64714414,0.4211355786998201,0.871004735822302
SLC10A7,6.440433e-08,-31.92633819580078,0.21306524904941138,0.6465735,0.4213404189295594,0.8708282349914654
MRPL3,6.4386505e-08,-31.9272518157959,0.21256610224575492,0.64621556,0.42146897469781286,0.8704944205561848
VPS41,6.4365096e-08,-31.92835235595703,0.21196483354907483,0.64578587,0.42162338327943993,0.8702144244990366
TCF7L2,6.431084e-08,-31.93113899230957,0.21044238369491605,0.6446976,0.42201482737280627,0.8704237092410938
IREB2,6.4280925e-08,-31.932676315307617,0.20960248322780312,0.644098,0.42223074193939303,0.8702709179671143
DICER1,6.425448e-08,-31.934036254882812,0.2088594943530494,0.6435681,0.42242168274315495,0.8700668976748167
PTPN18,6.424665e-08,-31.934438705444336,0.20863961966500866,0.6434112,0.42247823803737783,0.8695865516805013
SLC25A12,6.4229745e-08,-31.9353084564209,0.2081644402444088,0.6430727,0.4226003045782748,0.8692416134608655
ANKS1A,6.422596e-08,-31.935504913330078,0.20805710805072067,0.6429969,0.42262765265575564,0.8687024559040566
NFATC2,6.4214476e-08,-31.93609619140625,0.20773406940952338,0.64276695,0.4227106160953409,0.8682782744025449
CASP10,6.42024e-08,-31.936716079711914,0.20739539986633268,0.6425254,0.42279779912875004,0.8678633346001223
XKR6,6.41656e-08,-31.93861198425293,0.2063595920942356,0.64178884,0.42306377359953096,0.8678157105756612
PHTF2,6.414123e-08,-31.939868927001953,0.20567287446665816,0.6413016,0.4232398716466803,0.8675839172210981
USF2,6.411228e-08,-31.941360473632812,0.2048579834427347,0.6407227,0.42344922104659843,0.8674205545125201
PPP2R5C,6.409096e-08,-31.942461013793945,0.2042567147460546,0.64029676,0.423603357516264,0.8671443901134436
OGT,6.406695e-08,-31.94369888305664,0.20358041771980612,0.63981706,0.4237770504950351,0.8669086084087255
MKLN1,6.406238e-08,-31.94393539428711,0.20345120226332722,0.6397257,0.4238101480060602,0.8663857317208356
KRCC1,6.4032314e-08,-31.945486068725586,0.20260400737528403,0.6391254,0.42402767757536797,0.8662403406423957
EXOC4,6.395133e-08,-31.949670791625977,0.20031772744371362,0.6375098,0.42461396744979263,0.8668479702835562
C12orf75,6.3934664e-08,-31.950532913208008,0.19984671626364534,0.6371776,0.42473468568081785,0.8665049569871749
RAD23B,6.391206e-08,-31.951702117919922,0.19920793340218104,0.6367271,0.42489845447665664,0.8662501779106294
ACSL3,6.383576e-08,-31.955652236938477,0.19704982686695663,0.6352078,0.42545147864857535,0.8667887898332483
LSM14A,6.379553e-08,-31.95773696899414,0.195910855141703,0.6344074,0.4257432440334994,0.866794759392491
FCGR2A,6.377026e-08,-31.959047317504883,0.19519495983040452,0.6339048,0.42592660945537364,0.8665801728647975
PIBF1,6.374276e-08,-31.960474014282227,0.19441549885099946,0.63335824,0.42612615856494673,0.8663987817434994
PARAIL,6.373248e-08,-31.961008071899414,0.19412372201378902,0.6331539,0.42620079166680414,0.8659638292431139
SLC23A2,6.36974e-08,-31.96282958984375,0.19312855458687483,0.63245714,0.4264554498292389,0.8658949965747943
ELL2,6.369714e-08,-31.96284294128418,0.19312126016594458,0.6324519,0.42645736771370113,0.8653134283359141
RAP1GDS1,6.369129e-08,-31.963146209716797,0.19295557260481436,0.6323358,0.426499826026458,0.8648148499360814
AHCTF1,6.360084e-08,-31.96784782409668,0.19038689437722955,0.630541,0.4271569312440813,0.8655624244858121
PHC3,6.355864e-08,-31.970043182373047,0.18918748316426803,0.6297046,0.4274636912247314,0.8655995528781504
NCKAP1L,6.355431e-08,-31.97026824951172,0.18906452006858648,0.6296188,0.42749516639002005,0.8650795646233649
KMT2C,6.349121e-08,-31.973554611206055,0.18726905045960937,0.6283692,0.427954129253709,0.8654247586862404
NCK1,6.346962e-08,-31.974679946899414,0.18665423498120162,0.6279419,0.42811124253885524,0.8651594874472084
MILR1,6.344162e-08,-31.976139068603516,0.1858570589795374,0.627388,0.42831503422873396,0.8649888409962521
EP400,6.335841e-08,-31.98048210144043,0.18348428805693673,0.62574327,0.42892102315751435,0.8656301213824482
RPLP1,6.335402e-08,-31.980710983276367,0.1833592408409894,0.62565666,0.4289529682166906,0.8651128075391723
STAM,6.331675e-08,-31.98265838623047,0.18229529744530418,0.62492067,0.4292245913990924,0.8650792470038122
KCNMB4,6.326899e-08,-31.98515510559082,0.18093124073134534,0.6239784,0.42957272701662985,0.8651998347496015
RABGEF1,6.3252585e-08,-31.986013412475586,0.18046231367154283,0.6236548,0.4296923794434535,0.8648603827698216
P4HA1,6.3066956e-08,-31.99574089050293,0.17514780699378116,0.61999965,0.4310474170854114,0.8670062323547719
RBM39,6.301711e-08,-31.99835777282715,0.17371810049144998,0.61902004,0.43141167665513913,0.8671576970141143
SMG6,6.3014106e-08,-31.998516082763672,0.17363160950041975,0.6189609,0.43143367792672194,0.8666214641620432
ST3GAL1,6.3011306e-08,-31.9986629486084,0.17355137087018688,0.61890596,0.43145412821474016,0.8660828352992878
IP6K1,6.2994566e-08,-31.999542236328125,0.17307098114892253,0.6185772,0.43157650576631,0.8657493942544762
TRIM44,6.297489e-08,-32.00057601928711,0.17250618455689373,0.6181908,0.4317203822122082,0.865459497006571
CUEDC1,6.288229e-08,-32.00544738769531,0.16984476297748133,0.6163742,0.43239785777699136,0.8662389660806081
LINC00996,6.28378e-08,-32.007789611816406,0.16856511313428693,0.61550224,0.4327236097026881,0.8663132439744943
YTHDC1,6.282482e-08,-32.00847625732422,0.16818997148644493,0.6152479,0.4328186955471003,0.865925936891232
PLEKHM2,6.282237e-08,-32.008602142333984,0.1681211955176739,0.61520004,0.4328365931513777,0.8653848208176446
ASXL2,6.2744434e-08,-32.01271438598633,0.16587451387115348,0.6136745,0.4334076328793184,0.8659496047076128
TCF20,6.269336e-08,-32.015411376953125,0.16440104084324073,0.6126759,0.4337820598592669,0.8661210656271856
OAS1,6.26703e-08,-32.01662826538086,0.16373620647845408,0.6122253,0.4339511757769594,0.865882631985808
STAG1,6.2653e-08,-32.01754379272461,0.16323601761466475,0.61188734,0.43407807857664105,0.8655603414009965
RGS12,6.257716e-08,-32.02155303955078,0.16104560721532063,0.6104068,0.43463467784221066,0.8660947332035022
TLR5,6.256153e-08,-32.02238082885742,0.16059335311764444,0.610102,0.4347494087357249,0.8657484907869346
RNGTT,6.243812e-08,-32.02892303466797,0.15701908686181648,0.6076973,0.4356561339773154,0.866978818346103
FCHO2,6.243183e-08,-32.02925491333008,0.15683776839869285,0.60757494,0.4357023519423764,0.866496194949683
VGLL4,6.24186e-08,-32.02995681762695,0.1564542902697877,0.60731745,0.43579962996809307,0.8661156884332764
UBE2W,6.23999e-08,-32.030948638916016,0.1559124190006826,0.60695356,0.43593715926749965,0.8658156286973967
RHOQ,6.237024e-08,-32.03252410888672,0.15505167733091177,0.60637677,0.4361552919470154,0.8656759465165299
RPS6KA3,6.236229e-08,-32.0329475402832,0.1548203399814092,0.60622215,0.4362137925439187,0.8652198224879709
WDFY4,6.235968e-08,-32.033084869384766,0.1547453116518408,0.6061715,0.4362329645828176,0.8646863452529957
TRIM27,6.2326066e-08,-32.03487014770508,0.1537699433674516,0.6055181,0.4364803315902197,0.8646055941268972
CACNA1A,6.232317e-08,-32.03502655029297,0.15368449443655424,0.6054618,0.4365016663640392,0.8640775070966238
TYW1,6.230445e-08,-32.0360221862793,0.15314053904718336,0.6050982,0.43663942123957344,0.8637804239551483
ATP2B1,6.2293545e-08,-32.03660202026367,0.15282375276678345,0.60488635,0.436719711021908,0.8633701269939038
NFE2L2,6.226347e-08,-32.03820037841797,0.1519505063754179,0.60430235,0.43694117830977786,0.8632392864434782
RPS15A,6.2226626e-08,-32.0401611328125,0.1508792685588024,0.60358745,0.4372125163081201,0.8632070798951766
TMEM117,6.222634e-08,-32.04017639160156,0.15087093207773924,0.6035819,0.43721462123623167,0.8626437069887779
LRRK2,6.217493e-08,-32.04291534423828,0.14937453372690282,0.60258496,0.4375934436935083,0.8628238663102616
ZNF516,6.2168866e-08,-32.04323959350586,0.14919738350431078,0.6024674,0.4376381400598728,0.862345409270964
NDUFA10,6.216612e-08,-32.04338455200195,0.14911818693421078,0.6024143,0.43765833731220694,0.8618193374500872
TBC1D22A,6.214894e-08,-32.0443000793457,0.14861799807042145,0.60208136,0.43778499367977797,0.8615034531364025
CRADD,6.212543e-08,-32.045555114746094,0.14793232250297692,0.6016259,0.4379583357898684,0.8612797940402327
BIN1,6.212351e-08,-32.045658111572266,0.1478760512558006,0.6015887,0.43797249636304103,0.8607435897743851
TMT1A,6.212146e-08,-32.0457649230957,0.14781769588835852,0.60154897,0.437987633520173,0.8602100053625911
NIBAN1,6.212001e-08,-32.04584503173828,0.14777392936277695,0.6015209,0.4379983230597485,0.8596683894717496
FMN1,6.211519e-08,-32.04610061645508,0.1476342933049691,0.6014276,0.4380338442504802,0.859176187317445
SEPTIN7,6.2084474e-08,-32.0477409362793,0.14673812159067987,0.6008329,0.4382604211473903,0.8590591272784573
RPL13,6.206969e-08,-32.048526763916016,0.14630879281592737,0.6005468,0.43836948181052016,0.8587120201784406
PLAG1,6.202533e-08,-32.050899505615234,0.14501247001060666,0.5996887,0.4386968224332469,0.858792670660257
PTPN2,6.196661e-08,-32.05403518676758,0.1432993231521282,0.5985538,0.4391303583798668,0.859080968381995
FNDC3A,6.196536e-08,-32.05410385131836,0.143261808987344,0.59852964,0.4391395867776041,0.8585393484818176
SELPLG,6.194635e-08,-32.055118560791016,0.14270743299664415,0.5981625,0.43927998625107356,0.8582547127210103
RPL11,6.19462e-08,-32.05513000488281,0.1427011806358468,0.5981596,0.4392810805433284,0.8576984532924713
RPL37A,6.193098e-08,-32.05594253540039,0.14225726301923375,0.5978657,0.4393935185639173,0.857360175039217
ZNF800,6.19212e-08,-32.05646514892578,0.1419717385428207,0.5976768,0.43946580228766874,0.8569440368195542
RNF145,6.1919046e-08,-32.056583404541016,0.14190713081458123,0.59763527,0.4394817030494317,0.856418565487886
RPS25,6.188336e-08,-32.05849075317383,0.14086507068168677,0.59694666,0.4397453919891897,0.8563763279426075
OR52K3P,6.186379e-08,-32.059539794921875,0.14029193760859482,0.59656906,0.43989008694822085,0.8561025622124584
SPATA6,6.185869e-08,-32.059814453125,0.14014188094945804,0.59647083,0.43992774017775904,0.8556209645323751
CTNND1,6.183896e-08,-32.06087112426758,0.13956457963583452,0.59609026,0.44007367034655687,0.855350443465037
PLAGL1,6.182223e-08,-32.061767578125,0.13907481137337413,0.5957678,0.44019737494027533,0.8550371017448325
NUMB,6.1815314e-08,-32.062137603759766,0.13887265170759258,0.5956345,0.44024851872754966,0.8545833148133095
DNAJB14,6.179073e-08,-32.06345748901367,0.13815154609562963,0.59516084,0.44043036351760934,0.854383659286584
IPO9,6.178398e-08,-32.063819885253906,0.1379535546703797,0.5950308,0.4404803126622774,0.8539285647929551
KLC1,6.17804e-08,-32.06401062011719,0.13784934865709025,0.5949618,0.44050680160289435,0.8534286065915337
CNOT4,6.1729814e-08,-32.06672668457031,0.13636545502784855,0.59398794,0.4408811365404761,0.8536027682309476
FRG1HP,6.170853e-08,-32.06787109375,0.1357402189481119,0.59357846,0.4410386778968607,0.8533572355696188
SLC38A4-AS1,6.170601e-08,-32.0680046081543,0.13566727473880927,0.59352994,0.4410573501070526,0.8528434972108666
LNCAROD,6.167791e-08,-32.069515228271484,0.13484196311355687,0.59298944,0.441265441717851,0.852696452411636
DMXL1,6.1672296e-08,-32.06981658935547,0.13467731761255955,0.5928815,0.4413070184740062,0.8522280324584895
MOB1B,6.163285e-08,-32.071937561035156,0.13351854674478092,0.59212345,0.4415991669748903,0.8522437942711549
FGL2,6.1573964e-08,-32.07510757446289,0.13178664280391036,0.59099245,0.442035600601711,0.8525378132427601
EIF1,6.155299e-08,-32.076236724853516,0.13116974320523686,0.5905898,0.4421911290654639,0.8522900310375446
DUSP16,6.1509915e-08,-32.07855987548828,0.1299005139633714,0.5897636,0.4425105547482022,0.8523582636709595
EHBP1,6.147234e-08,-32.08058547973633,0.1287938461022375,0.58904326,0.44278932293006035,0.8523481450372746
ZFYVE16,6.144855e-08,-32.08186721801758,0.12809358169293245,0.58858746,0.44296585843960823,0.8521413725495284
SNX30,6.1425766e-08,-32.083099365234375,0.12742041084708264,0.58815104,0.44313499292356273,0.8519206366198666
CHSY1,6.142358e-08,-32.08321762084961,0.12735580311884317,0.58810914,0.44315123711020865,0.8514064421048247
SMCHD1,6.1414774e-08,-32.08369064331055,0.12709737220588535,0.5879406,0.44321659285380355,0.8509872009944109
RPS16,6.140527e-08,-32.084205627441406,0.12681601597000386,0.58775854,0.44328718822031554,0.8505785497756821
TM9SF2,6.139073e-08,-32.084991455078125,0.12638668719525134,0.58748025,0.4433951490112885,0.8502420716823493
ZNF438,6.136976e-08,-32.086124420166016,0.12576770347631203,0.58707905,0.44355086067307803,0.8499975305746533
DNAJC1,6.134812e-08,-32.0872917175293,0.12512996267498064,0.586665,0.44371165774713683,0.8497630407780202
MAGED1,6.131986e-08,-32.08882141113281,0.1242942304483993,0.5861247,0.443921590880867,0.849622891730537
GPR107,6.131705e-08,-32.08897399902344,0.12421086563776773,0.586071,0.44394246750904354,0.8491213161215039
EMSY,6.130558e-08,-32.089595794677734,0.12387115403444415,0.58585167,0.4440277507351005,0.8487434904178577
ETV5,6.126344e-08,-32.09187316894531,0.12262693423576818,0.58504665,0.444340966556214,0.8488015535551867
FOXJ3,6.12579e-08,-32.0921745300293,0.12246228873477086,0.5849408,0.44438217894211185,0.8483402792654438
UBR4,6.119537e-08,-32.09556198120117,0.12061158993875032,0.58374727,0.44484724869231373,0.8486882347906125
PTPRC,6.1160016e-08,-32.09748077392578,0.11956327744505851,0.5830729,0.4451103563665212,0.8486506858042758
TMEM106A,6.111731e-08,-32.099796295166016,0.11829821644372465,0.582259,0.44542822508495117,0.8487175260190085
TBXAS1,6.11101e-08,-32.100189208984375,0.11808355205634839,0.58212155,0.4454819401354827,0.8482812832148373
ACTB,6.110667e-08,-32.100372314453125,0.11798351428359052,0.58205616,0.44550749674074686,0.8477920086994174
LINC02742,6.104899e-08,-32.10350799560547,0.11627036742511206,0.580958,0.4459370569072897,0.8480716779333184
MALT1,6.10459e-08,-32.103675842285156,0.11617866613341735,0.5808992,0.4459600871706706,0.8475783544010022
STK38,6.1017936e-08,-32.105194091796875,0.11534918626763337,0.58036697,0.44616851670328683,0.847437796599091
MIR29B2CHG,6.0940216e-08,-32.10942459106445,0.11303789689287348,0.57888955,0.44674791180088436,0.8480015707238798
ATP11A,6.083952e-08,-32.11491012573242,0.11004093195066905,0.576978,0.44749928133475136,0.8488908617481599
SMARCA2,6.0827034e-08,-32.11559295654297,0.10966787442309285,0.5767412,0.4475925015694038,0.8485313311495771
CYRIA,6.074153e-08,-32.120262145996094,0.10711691121776724,0.57512087,0.4482311657907678,0.8492056367033423
ITSN1,6.070308e-08,-32.12236404418945,0.10596856095131756,0.57439303,0.4485185033721829,0.8492138981829155
UBE2D3,6.0696415e-08,-32.12272644042969,0.10577056952606761,0.57426685,0.4485683477451652,0.8487727689679954
EML4,6.0654415e-08,-32.12502670288086,0.10451384500579691,0.57347244,0.4488823511488653,0.8488317175789193
LMO2,6.06359e-08,-32.12603759765625,0.10396155313536286,0.5731223,0.4490208493701866,0.8485589225188476
CEP63,6.061056e-08,-32.12742614746094,0.1032029333586157,0.57264346,0.44921038425089443,0.8483828591170134
BRD10,6.059951e-08,-32.12803268432617,0.10287155823635527,0.57243466,0.4492930646323401,0.8480053377117311
HLA-E,6.0566684e-08,-32.12982940673828,0.1018899375911687,0.57181466,0.4495387200904647,0.8479357001832084
PAFAH1B1,6.056175e-08,-32.13010025024414,0.10174196505229768,0.57172155,0.44957562663377204,0.8474726479446921
LMBR1,6.054487e-08,-32.13102722167969,0.10123552382771099,0.57140285,0.4497019999713151,0.8471787205988177
P2RY6,6.0537104e-08,-32.13145065307617,0.10100418647820843,0.5712563,0.4497601356454324,0.8467566920150205
ENG,6.053471e-08,-32.13158416748047,0.1009312422689058,0.57121104,0.4497780822890002,0.8462595767707144
PRKAR1A,6.051534e-08,-32.13264465332031,0.1003518568350165,0.5708456,0.4499230914517932,0.8460020034128016
TMEM144,6.050226e-08,-32.13336181640625,0.09996004222504819,0.5705988,0.4500210747997234,0.8456563841414966
TRA2A,6.050059e-08,-32.133453369140625,0.09991002333866925,0.5705673,0.4500335706014933,0.8451506541771473
CSNK2A1,6.0423595e-08,-32.1376838684082,0.09759873396390938,0.56911606,0.4506103861223185,0.8457046708899799
GUCY1A1,6.0413846e-08,-32.13821792602539,0.09730695712669893,0.5689324,0.45068345870306414,0.8453131622299347
WLS,6.039052e-08,-32.13949966430664,0.09660669271739386,0.5684931,0.45085832929103187,0.8451129582775682
PIK3CG,6.0370645e-08,-32.140594482421875,0.09600855020111244,0.568119,0.45100734946690424,0.8448645791199623
MBP,6.03463e-08,-32.14193344116211,0.09527702398782055,0.567661,0.4511898775483083,0.8446792405006072
LPAR5,6.034068e-08,-32.142242431640625,0.09510821024629164,0.5675552,0.4512320578527479,0.8442315496359704
MAD1L1,6.0335154e-08,-32.142547607421875,0.09494148062502854,0.56745124,0.45127350748973183,0.8437830504527635
TMEM163,6.0301524e-08,-32.1443977355957,0.09393068229612092,0.56681883,0.4515258035865416,0.843729101222423
PTBP3,6.0294376e-08,-32.14479064941406,0.09371601790874466,0.5666844,0.45157945383975895,0.8433042569838933
CDC27,6.028221e-08,-32.14546203613281,0.09334921274196582,0.56645584,0.4516707178528726,0.8429501394754171
FGL1,6.026472e-08,-32.14642333984375,0.09282401443498701,0.5661271,0.451802012507902,0.842671124634067
RPL13A,6.024709e-08,-32.147396087646484,0.09229256376721084,0.56579596,0.4519343436215233,0.8423943883280692
ATG7,6.0244474e-08,-32.14754104614258,0.09221336719711087,0.56574684,0.4519539745656832,0.8419080556620827
ATP5F1E,6.019149e-08,-32.15046310424805,0.09061693107351658,0.5647521,0.45235186005452155,0.8421265086995156
NSF,6.0186416e-08,-32.15074157714844,0.09046479029411399,0.5646569,0.45238996316532154,0.8416753127458958
MS4A6A,6.0171395e-08,-32.151573181152344,0.09001045207617202,0.5643751,0.45250279883696753,0.8413636303034322
IPMK,6.01332e-08,-32.15367889404297,0.08886001768945655,0.56365895,0.4527897401810683,0.8413758577606106
IRF2,6.012667e-08,-32.1540412902832,0.0886620262642066,0.56353647,0.45283884608389,0.8409463967189071
SNHG14,6.0094386e-08,-32.155826568603516,0.0876866579798174,0.5629314,0.4530815349849595,0.8408767387073987
MCM3AP,6.0046595e-08,-32.15846633911133,0.08624444675589149,0.56203645,0.4534408858215093,0.8410235465700553
ANO10,6.004511e-08,-32.15855026245117,0.08619859611004413,0.5620086,0.4534520695996138,0.8405248059718599
LRP6,6.002782e-08,-32.159507751464844,0.08567548192333112,0.5616851,0.45358209181025777,0.8402468256312244
ZNF106,5.997469e-08,-32.16244888305664,0.08406862519840788,0.5606911,0.45398191450697556,0.8404686770113718
CFDP1,5.994351e-08,-32.16417694091797,0.08312451871800551,0.5601083,0.454216608525956,0.8403847362431529
BTRC,5.99296e-08,-32.164947509765625,0.08270352642431615,0.55984837,0.45432134378165423,0.8400605993153076
CAP1,5.982605e-08,-32.170692443847656,0.07956484130403808,0.55791545,0.4551013611554686,0.8409847197214048
SEMA4D,5.9782124e-08,-32.173133850097656,0.0782310043339332,0.5570964,0.45543250976003935,0.841078745716848
MTURN,5.9777676e-08,-32.173377990722656,0.0780976206369227,0.5570136,0.455466028908578,0.8406233411775169
TLR2,5.976718e-08,-32.1739616394043,0.07777875023625701,0.55681795,0.45554518808630773,0.8402526794388504
BIN2,5.967685e-08,-32.17898941040039,0.07503187972594724,0.5551361,0.45622665362146275,0.8409927441756817
INPP4A,5.9607665e-08,-32.18284606933594,0.07292483413723468,0.5538497,0.4567489624575751,0.8414386963383566
PWWP3A,5.959571e-08,-32.183509826660156,0.0725621972109874,0.55362755,0.45683925551166626,0.841088715208902
SRGAP2D,5.9580284e-08,-32.18437194824219,0.07209118603091912,0.553341,0.4569557792518487,0.840787427059962
EOLA2-DT,5.9562183e-08,-32.18538284301758,0.07153889416048506,0.5530048,0.4570925265872553,0.8405236962551182
CPM,5.9553408e-08,-32.18587112426758,0.07127212676646408,0.55284184,0.4571588383318448,0.8401308474181667
RTCB,5.9533367e-08,-32.186988830566406,0.07066147952858794,0.55246985,0.4573102674123418,0.8398948056942704
SLC12A2-DT,5.9438623e-08,-32.192283630371094,0.06776872059967295,0.5507128,0.4580265809047134,0.8406958833608837
UBR5,5.9407935e-08,-32.194000244140625,0.06683086648006795,0.5501443,0.45825873319920574,0.8406078596154134
CECR2,5.9399913e-08,-32.19445037841797,0.06658494028870486,0.5499957,0.45831944278591463,0.8402056492367317
ILRUN,5.937657e-08,-32.19575500488281,0.06587217115780507,0.5495636,0.45849606719513825,0.8400162989332173
OLR1,5.9332997e-08,-32.19819641113281,0.06453833418770018,0.54875726,0.45882592405670075,0.8401077474644044
ZCCHC2,5.931696e-08,-32.1990966796875,0.06404648180497399,0.54846066,0.45894734963429284,0.8398176806417761
PDGFB,5.931369e-08,-32.19927978515625,0.06394644403221612,0.5484002,0.45897209974754904,0.839351170836316
BTBD10,5.9271567e-08,-32.20164108276367,0.0626563735876928,0.54762155,0.45929116002404424,0.8394231249891333
RPS6,5.9264096e-08,-32.20206069946289,0.062427120358456024,0.5474835,0.4593477600085768,0.839015598165392
CD86,5.921492e-08,-32.20481872558594,0.06092030140629066,0.54657525,0.459720432167833,0.8391855334158558
BCLAF1,5.917749e-08,-32.2069206237793,0.059771951139840976,0.54588455,0.4600041578432307,0.8391929955547327
RSRC1,5.9124893e-08,-32.209877014160156,0.05815675793385458,0.5449146,0.4604030618932954,0.8394104427349814
BRD4,5.9079444e-08,-32.21243667602539,0.056758313235510234,0.54407716,0.4607479144607187,0.8395291386136108
CELF1,5.9075575e-08,-32.21265411376953,0.05663951838036027,0.54400593,0.46077726424563115,0.8390731614084581
ANKFY1,5.8994804e-08,-32.21720504760742,0.05415316290327412,0.54251933,0.4613905053868056,0.839680355770651
ZFAND6,5.8977704e-08,-32.218170166015625,0.05362588047602953,0.54220486,0.46152039602981776,0.8394077021124139
ST6GAL1,5.8964655e-08,-32.218902587890625,0.05322572938499806,0.54196495,0.46161952718373145,0.8390794676428698
HNMT,5.894396e-08,-32.22007369995117,0.052585904463400876,0.5415846,0.46177675328074697,0.8388571650093957
SUSD6,5.892365e-08,-32.22121810913086,0.051960668383664206,0.5412114,0.4619311053535685,0.8386299135910823
SLC4A7,5.88727e-08,-32.22409439086914,0.05038924170325938,0.54027593,0.46231839405347397,0.8388255747004083
TMBIM6,5.8864323e-08,-32.22456741333008,0.05013081079030156,0.54012215,0.46238210737426744,0.838434262374729
TOP2B,5.883663e-08,-32.22613525390625,0.049274237361062324,0.5396141,0.46259270764090155,0.8383096108878898
DERA,5.880673e-08,-32.22782516479492,0.048350972083317845,0.5390658,0.462820156280882,0.8382156240186643
CPEB3,5.879872e-08,-32.22827911376953,0.04810296177168896,0.5389189,0.46288110981277186,0.8378203923691968
B3GNT5,5.8771562e-08,-32.22981643676758,0.04726306130457604,0.5384212,0.46308776414983777,0.8376891984410266
NUDCD3,5.8760392e-08,-32.230445861816406,0.046919181460720875,0.5382166,0.4631727701725895,0.8373382429445428
RPL19,5.8694507e-08,-32.23418045043945,0.04487882772051355,0.5370103,0.4636743978836396,0.837740438319568
RPL28,5.8690347e-08,-32.23441696166992,0.044749612264034636,0.5369342,0.4637060791914408,0.8372935882391781
CKAP5,5.8682925e-08,-32.23483657836914,0.04452035903479786,0.5367984,0.46376260304712125,0.8368921056791407
FKBP15,5.8659126e-08,-32.23618698120117,0.04378258046070859,0.53636307,0.46394391080164665,0.8367161516320561
PTAFR,5.8654212e-08,-32.23646545410156,0.043630439681306005,0.53627324,0.4639813332473539,0.8362810697149005
AFF3,5.8651406e-08,-32.23662567138672,0.04354290663014287,0.5362219,0.46400271611587784,0.8358176176853238
SERINC1,5.8559085e-08,-32.24186706542969,0.04067932538494893,0.5345351,0.46470642067362344,0.8365830644520359
HP1BP3,5.855773e-08,-32.241943359375,0.040637642979633154,0.53451043,0.4647167277919071,0.8361000600140966
SNX24,5.852933e-08,-32.24355697631836,0.03975606010720445,0.53399205,0.46493333639646983,0.8359885815013817
PARP9,5.8517536e-08,-32.24422836303711,0.039389254940425604,0.5337769,0.4650232948941484,0.8356496454954128
PRR14L,5.8451153e-08,-32.24800491333008,0.0373259758772946,0.53256655,0.4655298239193344,0.8360592469071949
NT5C,5.844178e-08,-32.248538970947266,0.037034199040084155,0.5323958,0.4656013617650877,0.8356876116369786
CPVL,5.8407675e-08,-32.25048065185547,0.03597338182479761,0.5317745,0.4658617680985607,0.8356552098408732
KIF26B,5.8392565e-08,-32.2513427734375,0.035502370644729324,0.53149945,0.4659771428514854,0.8353628468920595
CYRIB,5.8338426e-08,-32.254432678222656,0.03381423322944032,0.5305143,0.4663907173895607,0.8356051002304906
VPS29,5.833779e-08,-32.25446701049805,0.03379547614704822,0.53050274,0.4663955752748782,0.8351152275655784
RYK,5.8333754e-08,-32.254695892333984,0.033670428931100886,0.53042936,0.46642640219854314,0.834672410851418
